"","Est","Var","Country","Date","Upper","Lower"
"1",11.6279776601767,0.059755634210414,"Algeria","2021-02-18",11.7474889285975,11.5084663917559
"2",11.6325047554222,0.0591777195092916,"Algeria","2021-02-19",11.7508601944408,11.5141493164036
"3",11.6328287648709,0.0609245853507785,"Algeria","2021-02-20",11.7546779355724,11.5109795941693
"4",11.6350329854531,0.0619351364955895,"Algeria","2021-02-21",11.7589032584443,11.5111627124619
"5",11.6367926853136,0.0621278761043281,"Algeria","2021-02-22",11.7610484375223,11.5125369331049
"6",11.6405779120278,0.0634426500622044,"Algeria","2021-02-23",11.7674632121522,11.5136926119034
"7",11.6442841238739,0.0630863301901092,"Algeria","2021-02-24",11.7704567842541,11.5181114634937
"8",11.6473993787724,0.0644327300487103,"Algeria","2021-02-25",11.7762648388698,11.518533918675
"9",11.64682495375,0.064823124671354,"Algeria","2021-02-26",11.7764712030927,11.5171787044073
"10",11.6500192867774,0.0664821385169783,"Algeria","2021-02-27",11.7829835638114,11.5170550097435
"11",11.6540134767758,0.0664150548029613,"Algeria","2021-02-28",11.7868435863817,11.5211833671699
"12",11.6576755481908,0.0688913076507797,"Algeria","2021-03-01",11.7954581634923,11.5198929328892
"13",11.659798465503,0.0693876891750029,"Algeria","2021-03-02",11.798573843853,11.521023087153
"14",11.6629903020888,0.070326622442705,"Algeria","2021-03-03",11.8036435469742,11.5223370572033
"15",11.664393234792,0.0708510029307653,"Algeria","2021-03-04",11.8060952406536,11.5226912289305
"16",11.6660558837137,0.0738669523921482,"Algeria","2021-03-05",11.813789788498,11.5183219789294
"17",11.670856861195,0.0740164292433047,"Algeria","2021-03-06",11.8188897196816,11.5228240027084
"18",11.6721128808693,0.0757468671436402,"Algeria","2021-03-07",11.8236066151566,11.520619146582
"19",11.6758131869349,0.074997822079226,"Algeria","2021-03-08",11.8258088310934,11.5258175427765
"20",11.6776031223771,0.0756837581885208,"Algeria","2021-03-09",11.8289706387541,11.5262356060001
"21",11.6819388712545,0.0785896773192011,"Algeria","2021-03-10",11.8391182258929,11.5247595166161
"22",9.92840771332512,0.0591469665755177,"Angola","2021-02-18",10.0467016464762,9.81011378017409
"23",9.92983798033221,0.0610125223968358,"Angola","2021-02-19",10.0518630251259,9.80781293553854
"24",9.93262364149319,0.0607993083657784,"Angola","2021-02-20",10.0542222582247,9.81102502476163
"25",9.93434869209477,0.0619938957224339,"Angola","2021-02-21",10.0583364835396,9.8103609006499
"26",9.93506199243593,0.0634292117280913,"Angola","2021-02-22",10.0619204158921,9.80820356897975
"27",9.93753747980322,0.0644381786367982,"Angola","2021-02-23",10.0664138370768,9.80866112252963
